#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
21,Mon Nov 02 02:19:39 EST 2020,11,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
22,Mon Nov 02 02:21:12 EST 2020,18,7,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11+ HeapDelMinTest13+ HeapDelMinTest9+ , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
23,Mon Nov 02 02:24:55 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
24,Mon Nov 02 02:25:58 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
25,Mon Nov 02 02:26:53 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
26,Mon Nov 02 02:28:01 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
27,Mon Nov 02 02:28:31 EST 2020,20,2,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 HeapInsertTest0+ , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
28,Mon Nov 02 02:31:35 EST 2020,20,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 HeapInsertTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
29,Mon Nov 02 02:33:52 EST 2020,20,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 HeapInsertTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
30,Mon Nov 02 02:35:43 EST 2020,20,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 HeapInsertTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
31,Mon Nov 02 02:42:10 EST 2020,36,16,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2+ HeapDelMinTest5+ HeapDelMinTest7+ HeapDelMinTest9 HeapInsertTest0 HeapInsertTest1+ HeapInsertTest2+ HeapInsertTest3+ HeapInsertTest4+ , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 , ,
32,Mon Nov 02 02:44:01 EST 2020,0,-36,Assignment4Suite, , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2- CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3- CacheTest4- CacheTest5 CacheTest6 CacheTest7- CacheTest8 CacheTest9 HeapDelMinTest0- HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11- HeapDelMinTest12 HeapDelMinTest13- HeapDelMinTest14 HeapDelMinTest2- HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5- HeapDelMinTest6 HeapDelMinTest7- HeapDelMinTest8 HeapDelMinTest9- HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0- HeapInsertTest1- HeapInsertTest2- HeapInsertTest3- HeapInsertTest4- , ,
33,Mon Nov 02 02:45:42 EST 2020,36,36,Assignment4Suite,CacheMapTest2+ CacheTest3+ CacheTest4+ CacheTest7+ HeapDelMinTest0+ HeapDelMinTest11+ HeapDelMinTest13+ HeapDelMinTest2+ HeapDelMinTest5+ HeapDelMinTest7+ HeapDelMinTest9+ HeapInsertTest0+ HeapInsertTest1+ HeapInsertTest2+ HeapInsertTest3+ HeapInsertTest4+ , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 , ,
34,Mon Nov 02 02:49:10 EST 2020,40,4,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0+ HeapIncDecEltTest1+ HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 , ,
35,Mon Nov 02 02:53:36 EST 2020,43,3,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2+ HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 , ,
36,Mon Nov 02 02:58:30 EST 2020,50,7,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3+ HeapIncDecEltTest4+ HeapIncDecEltTest5+ HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 , ,
37,Mon Nov 02 03:02:06 EST 2020,52,2,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest1+ HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 , ,
38,Mon Nov 02 03:04:31 EST 2020,52,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 , ,
39,Mon Nov 02 03:05:25 EST 2020,52,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 , ,
40,Mon Nov 02 03:06:26 EST 2020,52,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 , ,
41,Mon Nov 02 03:07:20 EST 2020,52,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest2 HeapDelMinTest5 HeapDelMinTest7 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest6 HeapDelMinTest8 , ,
